acdnt_no,serial_no,acdnt_year,acdnt_dd_dc,dfk_dc,tmzon_div_1_dc,occrrnc_time_dc,x_crdnt,y_crdnt,legaldong_code,legaldong_name,acdnt_hdc,acdnt_dc,road_stle_dc,acdnt_gae_dc,acdnt_age_2_dc,dmge_vhcle_asort_dc,injury_dgree_2_dc,wrngdo_vhcle_asort_dc,lrg_violt_1_dc,wether_sttus_dc,rdse_sttus_dc,dprs_cnt,sep_cnt,slp_cnt,lat,lon
2024080200100195,2024112270,2024,2024년  8월,금요일,주간,12시,950213.0,1953595.0,1141011800,서울특별시 서대문구,차대사람,차대사람 - 기타,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,원동기,안전운전불이행,맑음, 건조,0,1,0,37.58039473504281,126.9361326534724
2024080200100244,2024112317,2024,2024년  8월,금요일,주간,13시,954959.0,1943832.0,1165010100,서울특별시 서초구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.49264286131863,126.99048095224596
2024080200100273,2024112344,2024,2024년  8월,금요일,주간,14시,957109.0,1951301.0,1114016200,서울특별시 중구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.56006560371317,127.01436544114586
2024080200100556,2024112614,2024,2024년  8월,금요일,야간,21시,968558.0,1949007.0,1174010500,서울특별시 강동구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.53985086559757,127.14409268898292
2024080300100033,2024112709,2024,2024년  8월,토요일,야간,04시,959258.0,1953588.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.58077651761969,127.03856965796649
2024080300100044,2024112720,2024,2024년  8월,토요일,야간,05시,948507.0,1946611.0,1156013200,서울특별시 영등포구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.51735320267014,126.91730233215947
2024080300100071,2024112745,2024,2024년  8월,토요일,주간,08시,967647.0,1943069.0,1171010900,서울특별시 송파구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.48629739731024,127.13404225262775
2024080300100145,2024112814,2024,2024년  8월,토요일,주간,11시,949510.0,1942904.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,기타, 기타,0,1,0,37.483996656735634,126.92890635175917
2024080300100189,2024112858,2024,2024년  8월,토요일,주간,12시,949186.0,1942862.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.48360033005996,126.92524464789363
2024080300100214,2024112881,2024,2024년  8월,토요일,주간,13시,949869.0,1950757.0,1144012100,서울특별시 마포구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.554796827143136,126.93243094731817
2024080300100324,2024112982,2024,2024년  8월,토요일,주간,16시,953440.0,1942744.0,1159010700,서울특별시 동작구,차대사람,차대사람 - 기타,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.482761029093226,126.97336701085561
2024080300100422,2024113080,2024,2024년  8월,토요일,야간,19시,947491.0,1953663.0,1138011000,서울특별시 은평구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.58085634265241,126.9053009939799
2024080300100484,2024113139,2024,2024년  8월,토요일,야간,21시,954857.0,1952553.0,1111013700,서울특별시 종로구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.57124250678369,126.98879090350657
2024080400100051,2024113244,2024,2024년  8월,일요일,주간,07시,968183.0,1945387.0,1171011200,서울특별시 송파구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,화물,보행자보호의무위반,맑음, 건조,0,1,0,37.507209298822346,127.14000477236078
2024080400100091,2024113282,2024,2024년  8월,일요일,주간,10시,947291.0,1941616.0,1154510200,서울특별시 금천구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.47226365697961,126.90390062768806
2024080400100329,2024113510,2024,2024년  8월,일요일,야간,20시,949032.0,1957910.0,1138010300,서울특별시 은평구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.619221420286884,126.9224571837623
2024080500100017,2024113575,2024,2024년  8월,월요일,야간,02시,949152.0,1957783.0,1138010300,서울특별시 은평구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.61808341291496,126.92382573161946
2024080500100031,2024113588,2024,2024년  8월,월요일,야간,05시,949012.0,1955943.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,비, 젖음/습기,0,0,0,37.601491664266845,126.92236770011075
2024080500100034,2024113591,2024,2024년  8월,월요일,야간,05시,961476.0,1961752.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,비, 젖음/습기,0,1,0,37.654456001411,127.06325909946841
2024080500100139,2024113691,2024,2024년  8월,월요일,주간,09시,962646.0,1960519.0,1135010400,서울특별시 노원구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,자전거,안전운전불이행,맑음, 건조,0,1,0,37.64339109693552,127.0765859764307
2024080500100243,2024113783,2024,2024년  8월,월요일,주간,12시,949053.0,1956445.0,1138010200,서울특별시 은평구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.606018487388845,126.92279719995301
2024080500100377,2024113913,2024,2024년  8월,월요일,주간,16시,962115.0,1944316.0,1168011200,서울특별시 강남구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.49732674931854,127.07140484926386
2024080500100412,2024113947,2024,2024년  8월,월요일,주간,17시,960232.0,1944136.0,1168010100,서울특별시 강남구,차대사람,차대사람 - 보도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,자전거,기타,맑음, 건조,0,1,0,37.4956251333287,127.05011268348112
2024080600100077,2024114194,2024,2024년  8월,화요일,주간,08시,947641.0,1957670.0,1138010500,서울특별시 은평구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 지하차도(도로)내,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.6169801044236,126.90671304988447
2024080600100111,2024114225,2024,2024년  8월,화요일,주간,09시,961758.0,1949102.0,1121510500,서울특별시 광진구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,원동기,안전운전불이행,비, 젖음/습기,0,1,0,37.540450064708324,127.06711706014173
2024080600100113,2024114227,2024,2024년  8월,화요일,주간,09시,951498.0,1945831.0,1159010400,서울특별시 동작구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.51048500782428,126.95119867259312
2024080600100169,2024114278,2024,2024년  8월,화요일,주간,11시,956091.0,1953098.0,1111016500,서울특별시 종로구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,건설기계,안전운전불이행,맑음, 건조,0,1,0,37.576214391818155,127.00273183538295
2024080600100170,2024114279,2024,2024년  8월,화요일,주간,11시,957270.0,1955017.0,1129010900,서울특별시 성북구,차대사람,차대사람 - 기타,미분류 - 미분류,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.59356623852546,127.01597155382251
2024080600100326,2024114423,2024,2024년  8월,화요일,주간,15시,957062.0,1961313.0,1130510400,서울특별시 강북구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.650303371930285,127.01324563222198
2024080600100327,2024114424,2024,2024년  8월,화요일,주간,15시,957392.0,1959150.0,1130510300,서울특별시 강북구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.6308233466012,127.01711266545185
2024080600100369,2024114466,2024,2024년  8월,화요일,주간,16시,956547.0,1957165.0,1129013300,서울특별시 성북구,차대사람,차대사람 - 횡단중,기타 - 기타,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.61289266969138,127.0076543927183
2024080600100413,2024114509,2024,2024년  8월,화요일,주간,17시,962218.0,1962710.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.66312146234508,127.07162121589697
2024080700100033,2024114726,2024,2024년  8월,수요일,야간,05시,953302.0,1946789.0,1117012900,서울특별시 용산구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.51921278317775,126.97154928439586
2024080700100076,2024114768,2024,2024년  8월,수요일,주간,08시,947139.0,1943268.0,1156013300,서울특별시 영등포구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.487144788556016,126.90206307062904
2024080700100400,2024115076,2024,2024년  8월,수요일,주간,17시,959508.0,1956580.0,1129013600,서울특별시 성북구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.60775514410824,127.04123546551347
2024080700100527,2024115198,2024,2024년  8월,수요일,야간,20시,962537.0,1962691.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 보도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,개인형이동수단(PM),기타,맑음, 건조,0,0,1,37.66296329184647,127.07523897676367
2024080800100152,2024115422,2024,2024년  8월,목요일,주간,11시,956721.0,1956838.0,1129013300,서울특별시 성북구,차대사람,차대사람 - 횡단중,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.609953573367,127.00964519103748
2024080800100377,2024115638,2024,2024년  8월,목요일,주간,17시,945551.0,1943663.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.49061271500607,126.88407212119671
2024080800100378,2024115639,2024,2024년  8월,목요일,주간,17시,942900.0,1943205.0,1153010700,서울특별시 구로구,차대사람,차대사람 - 기타,교차로 - 교차로안,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.48632456705113,126.85412121791136
2024080900100199,2024115994,2024,2024년  8월,금요일,주간,12시,949829.0,1959343.0,1138011400,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.63218094633177,126.93138958171876
2024081000100068,2024116478,2024,2024년  8월,토요일,주간,07시,948730.0,1945605.0,1156013200,서울특별시 영등포구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.50829836186589,126.91989587900432
2024081000100075,2024116485,2024,2024년  8월,토요일,주간,08시,948543.0,1954308.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,건설기계,안전운전불이행,맑음, 건조,0,1,0,37.586729195908944,126.91716969395189
2024081000100272,2024116675,2024,2024년  8월,토요일,주간,14시,947883.0,1955706.0,1138010900,서울특별시 은평구,차대사람,차대사람 - 차도통행중,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.59929228488958,126.90959499360316
2024081000100340,2024116740,2024,2024년  8월,토요일,주간,16시,959540.0,1953652.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.58136580704146,127.04175986668952
2024081000100341,2024116741,2024,2024년  8월,토요일,주간,16시,946962.0,1952079.0,1144012500,서울특별시 마포구,차대사람,차대사람 - 횡단중,기타 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.566549324710024,126.89942468599656
2024081000100370,2024116768,2024,2024년  8월,토요일,주간,17시,953927.0,1942203.0,1159010700,서울특별시 동작구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.47790924502729,126.97890904671367
2024081000100371,2024116769,2024,2024년  8월,토요일,주간,17시,939423.0,1953259.0,1150010900,서울특별시 강서구,차대사람,차대사람 - 기타,주차장 - 주차장,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.576719438826295,126.81396459421471
2024081000100431,2024116827,2024,2024년  8월,토요일,야간,19시,949030.0,1955956.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.60160983178376,126.92257070320079
2024081100100102,2024117024,2024,2024년  8월,일요일,주간,11시,961426.0,1945447.0,1168010600,서울특별시 강남구,차대사람,차대사람 - 보도통행중,교차로 - 교차로횡단보도내,부상신고사고,65세 이상,보행자,부상신고,승용,보행자보호의무위반,맑음, 건조,0,0,0,37.50749236971189,127.06355102200376
2024081100100132,2024117054,2024,2024년  8월,일요일,주간,12시,946251.0,1942593.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,화물,안전운전불이행,맑음, 건조,0,1,0,37.48100962883983,126.89206827568921
2024081100100301,2024117212,2024,2024년  8월,일요일,야간,18시,965045.0,1947210.0,1171010200,서울특별시 송파구,차대사람,차대사람 - 차도통행중,단일로 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.52352723834192,127.10441371170715
2024081200100018,2024117321,2024,2024년  8월,월요일,야간,05시,949880.0,1941562.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.47192101909592,126.93318261188415
2024081200100070,2024117372,2024,2024년  8월,월요일,주간,08시,942188.0,1944382.0,1153010800,서울특별시 구로구,차대사람,차대사람 - 기타,교차로 - 교차로부근,중상사고,65세 이상,보행자,중상,승합,기타,맑음, 건조,0,1,0,37.4968886741165,126.8459755099375
2024081200100145,2024117439,2024,2024년  8월,월요일,주간,10시,946588.0,1946986.0,1156011200,서울특별시 영등포구,차대사람,차대사람 - 기타,단일로 - 기타,사망사고,65세 이상,보행자,사망,승합,기타,맑음, 건조,1,0,0,37.52062400339078,126.89556064372279
2024081200100299,2024117582,2024,2024년  8월,월요일,주간,14시,960756.0,1951938.0,1123010500,서울특별시 동대문구,차대사람,차대사람 - 보도통행중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승합,신호위반,맑음, 건조,0,0,1,37.5659697001689,127.05562340916826
2024081200100307,2024117590,2024,2024년  8월,월요일,주간,14시,969018.0,1944143.0,1171011400,서울특별시 송파구,차대사람,차대사람 - 기타,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,승용,안전운전불이행,맑음, 건조,0,0,0,37.49602492546972,127.14950468034421
2024081200100416,2024117692,2024,2024년  8월,월요일,주간,17시,966773.0,1949011.0,1174010900,서울특별시 강동구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,기타,맑음, 건조,0,1,0,37.53982429476931,127.12388761158016
2024081300100392,2024118204,2024,2024년  8월,화요일,주간,16시,962503.0,1948286.0,1121510500,서울특별시 광진구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,부상신고사고,65세 이상,보행자,부상신고,승합,신호위반,맑음, 건조,0,0,0,37.53312577312486,127.07559161053383
2024081300100397,2024118209,2024,2024년  8월,화요일,주간,16시,960275.0,1943876.0,1168011800,서울특별시 강남구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,자전거,안전운전불이행,맑음, 건조,0,1,0,37.49328350152087,127.05061316209115
2024081400100071,2024118498,2024,2024년  8월,수요일,주간,08시,958952.0,1954475.0,1123010300,서울특별시 동대문구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.5887576632845,127.03505438613351
2024081400100073,2024118500,2024,2024년  8월,수요일,주간,08시,963663.0,1953959.0,1126010100,서울특별시 중랑구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.58430492636358,127.08843956397297
2024081400100300,2024118718,2024,2024년  8월,수요일,주간,14시,959830.0,1964315.0,1132010800,서울특별시 도봉구,차대사람,차대사람 - 길가장자리구역통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.67748608523707,127.04445800590136
2024081400100428,2024118840,2024,2024년  8월,수요일,주간,17시,947208.0,1945558.0,1156011800,서울특별시 영등포구,차대사람,차대사람 - 차도통행중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,승합,안전운전불이행,맑음, 건조,0,0,1,37.50778891726369,126.90267914193235
2024081400100433,2024118845,2024,2024년  8월,수요일,주간,17시,963569.0,1942792.0,1168011500,서울특별시 강남구,차대사람,차대사람 - 기타,기타 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.48364878736925,127.08792910467797
2024081500100077,2024119145,2024,2024년  8월,목요일,주간,08시,969877.0,1952461.0,1174010200,서울특별시 강동구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.57102727878215,127.15888096355911
2024081500100093,2024119161,2024,2024년  8월,목요일,주간,09시,951631.0,1949461.0,1144010300,서울특별시 마포구,차대사람,차대사람 - 횡단중,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.54320995379897,126.95246441909156
2024081500100178,2024119238,2024,2024년  8월,목요일,주간,12시,948017.0,1957263.0,1138010500,서울특별시 은평구,차대사람,차대사람 - 차도통행중,기타 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,1,0,37.613333151068865,126.91100228568367
2024081500100456,2024119500,2024,2024년  8월,목요일,야간,22시,946413.0,1944097.0,1153010200,서울특별시 구로구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,이륜,안전운전불이행,맑음, 건조,0,0,1,37.49457486440032,126.89379095878486
2024081600100063,2024119581,2024,2024년  8월,금요일,주간,08시,946496.0,1940782.0,1154510200,서울특별시 금천구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.464700941287376,126.89497081513605
2024081600100432,2024119937,2024,2024년  8월,금요일,주간,17시,963927.0,1956089.0,1126010200,서울특별시 중랑구,차대사람,차대사람 - 보도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,자전거,기타,맑음, 건조,0,1,0,37.603513628161465,127.09132463692997
2024081600100436,2024119941,2024,2024년  8월,금요일,주간,17시,967057.0,1945100.0,1171011200,서울특별시 송파구,차대사람,차대사람 - 보도통행중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.50458292037784,127.12727768623849
2024081600100483,2024119987,2024,2024년  8월,금요일,야간,18시,963400.0,1945619.0,1171010100,서울특별시 송파구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.50912308938858,127.08587690878082
2024081700100057,2024120180,2024,2024년  8월,토요일,주간,07시,947681.0,1944520.0,1156013200,서울특별시 영등포구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,맑음, 건조,0,1,0,37.498460177821336,126.90810455330396
2024081700100313,2024120423,2024,2024년  8월,토요일,주간,16시,963295.0,1948089.0,1121510500,서울특별시 광진구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.53138201194288,127.08456546381011
2024081700100452,2024120553,2024,2024년  8월,토요일,야간,21시,962125.0,1944774.0,1168010600,서울특별시 강남구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.50145530373054,127.07149438750184
2024081800100001,2024120595,2024,2024년  8월,일요일,야간,00시,948468.0,1957867.0,1138010400,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.61880240891853,126.916069563459
2024081800100047,2024120640,2024,2024년  8월,일요일,주간,07시,950411.0,1942825.0,1162010100,서울특별시 관악구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,화물,안전운전불이행,맑음, 건조,0,0,1,37.48333342979842,126.93910245733649
2024081800100083,2024120674,2024,2024년  8월,일요일,주간,09시,961823.0,1962481.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,맑음, 건조,0,0,1,37.66104109899125,127.06715473965453
2024081800100085,2024120676,2024,2024년  8월,일요일,주간,09시,959559.0,1943819.0,1168011800,서울특별시 강남구,차대사람,차대사람 - 횡단중,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승용,보행자보호의무위반,맑음, 건조,0,1,0,37.49273865088154,127.04251682016113
2024081800100127,2024120712,2024,2024년  8월,일요일,주간,11시,967567.0,1943486.0,1171010800,서울특별시 송파구,차대사람,차대사람 - 보도통행중,기타 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.4900532202407,127.13311897593572
2024081800100128,2024120713,2024,2024년  8월,일요일,주간,11시,942607.0,1947523.0,1147010100,서울특별시 양천구,차대사람,차대사람 - 기타,교차로 - 교차로부근,경상사고,65세 이상,보행자,경상,승용,보행자보호의무위반,맑음, 건조,0,0,1,37.52522487147026,126.85047007334028
2024081800100275,2024120853,2024,2024년  8월,일요일,주간,16시,949158.0,1941873.0,1162010200,서울특별시 관악구,차대사람,차대사람 - 차도통행중,단일로 - 기타,중상사고,65세 이상,보행자,중상,원동기,안전운전불이행,맑음, 건조,0,1,0,37.47468469122532,126.92499626475355
2024081800100311,2024120884,2024,2024년  8월,일요일,주간,17시,968983.0,1951300.0,1174010200,서울특별시 강동구,차대사람,차대사람 - 기타,기타 - 기타,경상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,0,1,37.56053303915942,127.14880642704784
2024081900100014,2024121025,2024,2024년  8월,월요일,야간,04시,964256.0,1955566.0,1126010200,서울특별시 중랑구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,1,0,37.59881252716737,127.0950773817528
2024081900100112,2024121121,2024,2024년  8월,월요일,주간,09시,948702.0,1955187.0,1138010700,서울특별시 은평구,차대사람,차대사람 - 보도통행중,기타 - 기타,중상사고,65세 이상,보행자,경상,자전거,안전운전불이행,맑음, 건조,0,1,1,37.59466055686285,126.91890893563578
2024081900100177,2024121181,2024,2024년  8월,월요일,주간,11시,964259.0,1955564.0,1126010200,서울특별시 중랑구,차대차,차대차 - 기타,교차로 - 교차로부근,사망사고,51-60세,자전거,상해없음,승용,신호위반,맑음, 건조,1,1,0,37.59879461717852,127.09511146388475
2024081900100329,2024121327,2024,2024년  8월,월요일,주간,16시,954270.0,1951813.0,1114011500,서울특별시 중구,차대사람,차대사람 - 기타,교차로 - 교차로횡단보도내,중상사고,65세 이상,보행자,중상,승합,안전운전불이행,맑음, 건조,0,1,0,37.564543772060084,126.98219000998928
2024081900100364,2024121362,2024,2024년  8월,월요일,주간,17시,946663.0,1939747.0,1154510300,서울특별시 금천구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,자전거,신호위반,맑음, 건조,0,2,0,37.45538190472965,126.89693409747032
2024081900100367,2024121365,2024,2024년  8월,월요일,주간,17시,961859.0,1961727.0,1135010500,서울특별시 노원구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,이륜,안전운전불이행,맑음, 건조,0,1,0,37.65424666731523,127.06760230658811
2024082000100171,2024121730,2024,2024년  8월,화요일,주간,11시,957904.0,1953353.0,1129012900,서울특별시 성북구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,신호위반,맑음, 건조,0,1,0,37.57859746935779,127.02324868907036
2024082000100325,2024121875,2024,2024년  8월,화요일,주간,15시,958242.0,1958480.0,1130510100,서울특별시 강북구,차대사람,차대사람 - 기타,단일로 - 기타,중상사고,65세 이상,보행자,중상,승합,기타,흐림, 건조,0,1,0,37.62482355874033,127.0267839165674
2024082000100327,2024121877,2024,2024년  8월,화요일,주간,15시,963090.0,1956396.0,1126010300,서울특별시 중랑구,차대사람,차대사람 - 기타,단일로 - 기타,부상신고사고,65세 이상,보행자,부상신고,화물,안전운전불이행,맑음, 건조,0,0,0,37.60624748460705,127.08182690214818
2024082100100031,2024122184,2024,2024년  8월,수요일,야간,04시,947955.0,1956146.0,1138010800,서울특별시 은평구,차대사람,차대사람 - 횡단중,교차로 - 교차로안,경상사고,65세 이상,보행자,경상,화물,교차로운행방법위반,비, 젖음/습기,0,0,1,37.60326209680545,126.91037930485652
2024082100100037,2024122190,2024,2024년  8월,수요일,야간,05시,958967.0,1959604.0,1130510200,서울특별시 강북구,차대사람,차대사람 - 횡단중,단일로 - 기타,중상사고,65세 이상,보행자,중상,승용,안전운전불이행,비, 젖음/습기,0,1,0,37.63498702484874,127.03493649197544
2024082100100067,2024122220,2024,2024년  8월,수요일,주간,07시,954096.0,1943508.0,1159010700,서울특별시 동작구,차대사람,차대사람 - 기타,단일로 - 기타,경상사고,65세 이상,보행자,경상,승용,안전운전불이행,비, 젖음/습기,0,0,1,37.489680042238426,126.98073898447369
